Player,Born,Rk,Nation,Pos,Squad,Comp,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,G+A-PK,xG+xAG,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,xA,A-xAG,KP,01-Mar,PPA,CrsPA,Live,Dead,FK_stats_passing_types,TB,Sw,Crs,TI,CK,In,Out,Str,Off,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_stats_gca,Fld,Def,GCA,GCA90,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Att_stats_defense,Tkl%,Lost,Blocks_stats_defense,Sh_stats_defense,Pass,Int,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_stats_possession,Mid 3rd_stats_possession,Att 3rd_stats_possession,Att Pen,Live_stats_possession,Att_stats_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_stats_possession,PrgDist_stats_possession,1/3_stats_possession,CPA,Mis,Dis,Rec,Rk_stats_playing_time,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,2CrdY,Fls,Fld_stats_misc,Off_stats_misc,PKwon,PKcon,OG,Recov,Won,Lost_stats_misc,Won%,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,FK_stats_keeper_adv,CK_stats_keeper_adv,OG_stats_keeper_adv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_stats_keeper_adv,Att_stats_keeper_adv,Cmp%_stats_keeper_adv,Att (GK),Thr,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Market_Value_Million_EUR,Single_Pos,Predicted_Single_Pos,Single_Pos_Encoded,Age_Category,age_category_weight,Age_Description,Predicted_Value,Undervaluation,undervaluation,Valuation_Category
Faris Pemi Moumbagna,2000.0,2076.0,cm CMR,FW,Marseille,fr Ligue 1,24.0,1,0,8,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,0,0,77.62800149142431,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,49.76326745164003,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,1,2.0,0.0,0.0,0.0,0.0,1.0,1,2561.0,8.0,0.3,78.02246011754828,0.0,1.0,8.0,3.0,3.0,0.0,0.0,0.0,0.0,-0.8,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0,0,0,0,0,0.0,48.165207833733014,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,5.0,FW,Forward,1,Developing (22-24),1.3390469607992679,Developing,,,,
Faustino Anjorin,2001.0,131.0,eng ENG,MF,Empoli,it Serie A,22.0,22,14,1114,12.4,2,3,5,2,0,0,3,0,0.9,0.9,1.7,2.5,28,55,35,0.4,0.21,23,7,30.4,1.86,0.57,0.09,0.29,25.6,1,0.04,1.1,1.1,355,441,80.5,6247,2157,1.1,1.3,17.0,44.0,13.0,1.0,418.0,22.0,8.0,2.0,4.0,17,1.0,8.0,4.0,2.0,0.0,1.0,8,32,2.59,24.0,1.0,3.0,1.0,2.0,1.0,5,0.4,29,13,9.0,14.0,6.0,18.0,50.0,9.0,18.0,3.0,15.0,13,42,20,0,628,25.0,132.0,357.0,153.0,17.0,628.0,41.0,16.0,39.0,22.0,53.7,327,1839.0,1043.0,17.0,6.0,25.0,11.0,385,164.0,51.0,32.6,68.0,1.0,8.0,20.0,0.0,1.0,15.0,19.0,-4.0,-0.32,0.54,10.3,14.5,-4.2,-0.34,0.0,24,19.0,0.0,0,1,0,65,9,15.0,37.5,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,11.876811594202898,MF,Midfielder,3,Developing (22-24),1.3390469607992679,Developing,,,,
Federico Accornero,2004.0,20.0,it ITA,MF,Genoa,it Serie A,20.0,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,4,6,66.7,55,19,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,49.76326745164003,0.0,0.0,0.0,0.0,0,0,0,0,8,1.0,2.0,3.0,3.0,0.0,8.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,5,25.0,18.0,1.0,0.0,2.0,0.0,5,25.0,5.0,0.1,78.02246011754828,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.0,0.0,0.71,0.0,0,0.0,0.0,0,0,0,1,0,1.0,0.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.4,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,,,,
Federico Barba,1993.0,236.0,it ITA,DF,Como,it Serie A,30.0,7,5,431,4.8,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,5,25,5,0.0,0.04,2,1,50.0,0.42,0.21,0.0,0.0,8.9,0,0.1,-0.2,-0.2,258,292,88.4,4163,1406,0.0,0.0,0.0,18.0,2.0,0.0,263.0,29.0,12.0,0.0,1.0,3,9.0,0.0,0.0,0.0,0.0,0.0,0,3,0.63,3.0,0.0,0.0,0.0,0.0,0.0,0,0.0,2,2,1.0,1.0,0.0,4.0,25.0,3.0,2.0,2.0,0.0,4,6,15,0,320,33.0,155.0,144.0,21.0,5.0,320.0,0.0,0.0,45.44540705267741,0.0,45.576578145407055,201,999.0,567.0,2.0,0.0,1.0,1.0,215,288.0,62.0,12.6,82.0,3.0,2.0,12.0,8.0,0.57,3.0,9.0,-6.0,-1.25,-1.34,4.2,3.4,0.8,0.16,0.0,3,1.0,0.0,0,0,0,19,5,8.0,38.5,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.5,DF,Defender,0,Veteran (30+),0.4221932866064475,Veteran,,,,
Federico Baschirotto,1996.0,255.0,it ITA,DF,Lecce,it Serie A,27.0,38,38,3420,38.0,2,0,2,2,0,0,3,0,1.2,1.2,0.2,1.4,13,71,5,0.05,0.04,22,8,36.4,0.58,0.21,0.09,0.25,11.8,0,0.06,0.8,0.8,1409,1635,86.2,28512,9707,0.5,-0.2,4.0,51.0,5.0,0.0,1462.0,170.0,78.0,0.0,15.0,5,9.0,0.0,0.0,0.0,0.0,3.0,5,17,0.45,13.0,2.0,0.0,2.0,0.0,0.0,1,0.03,37,25,30.0,5.0,2.0,28.0,78.6,6.0,44.0,32.0,12.0,23,60,237,2,2043,370.0,1242.0,736.0,73.0,36.0,2043.0,5.0,4.0,80.0,0.0,0.0,940,4670.0,2500.0,9.0,0.0,13.0,1.0,1157,311.0,90.0,100.0,90.0,38.0,0.0,20.71093413689195,0.0,0.89,27.0,58.0,-31.0,-0.82,-0.17596189764661935,34.6,57.1,-22.5,-0.59,0.0,31,7.0,0.0,0,3,0,93,104,55.0,65.4,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,3.6,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,5.106596515552676,1.5065965155526757,-1.5065965155526757,Slightly Overvalued
Federico Cassa,2006.0,505.0,it ITA,"MF,FW",Atalanta,it Serie A,18.0,2,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,2,0.0,0.0,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,5,6,83.3,54,9,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,6.43,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,49.76326745164003,0.0,1.0,0.0,1.0,0,0,0,0,9,0.0,1.0,2.0,6.0,0.0,9.0,1.0,0.0,0.0,1.0,100.0,9,61.0,41.0,2.0,1.0,0.0,0.0,8,621.0,7.0,0.4,78.02246011754828,0.0,2.0,7.0,4.0,1.5,0.0,0.0,0.0,0.0,-1.08,1.0,0.2,0.8,4.98,0.0,2,1.0,0.0,1,0,0,1,0,0.0,48.165207833733014,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,0.8,MF,Midfielder,3,Prospect (<=21),0.9841782348311271,Young,,,,
Federico Chiesa,1997.0,548.0,it ITA,FW,Liverpool,eng Premier League,26.0,6,1,108,1.2,0,0,0,0,0,0,0,0,0.3,0.3,0.2,0.5,3,3,7,0.0,0.43,5,2,40.0,4.17,1.67,0.0,0.0,20.4,0,0.07,-0.3,-0.3,27,31,87.1,373,131,0.2,-0.2,2.0,4.0,1.0,0.0,30.0,1.0,0.0,0.0,0.0,2,1.0,0.0,0.0,0.0,0.0,0.0,1,6,5.0,6.0,0.0,0.0,0.0,0.0,0.0,1,0.83,1,0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,0,1,1,1,46,2.0,10.0,15.0,21.0,4.0,46.0,2.0,0.0,0.0,2.0,100.0,31,130.0,58.0,1.0,1.0,3.0,4.0,33,672.0,18.0,3.2,62.0,0.0,5.0,9.0,13.0,1.5,5.0,3.0,2.0,1.67,0.5,3.3,2.8,0.5,0.43,0.0,3,2.0,0.0,0,0,0,6,0,4.0,0.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,14.0,FW,Forward,1,Prime (25-29),1.0859280183645197,Prime,,,,
Federico Dimarco,1997.0,733.0,it ITA,"DF,FW",Inter,it Serie A,26.0,32,28,2140,23.8,4,7,11,4,0,0,3,0,3.3,3.3,6.1,9.5,47,83,232,0.46,0.39,55,20,36.4,2.31,0.84,0.07,0.2,20.1,8,0.06,0.7,0.7,973,1275,76.3,16613,4805,5.1,0.9,48.0,47.0,40.0,19.0,1090.0,178.0,24.0,3.0,13.0,188,81.0,73.0,12.0,46.0,0.0,7.0,29,96,4.0,57.0,26.0,2.0,9.0,2.0,0.0,14,0.58,25,14,10.0,12.0,3.0,19.0,52.6,9.0,24.0,4.0,20.0,14,39,33,2,1475,34.0,270.0,546.0,675.0,90.0,1475.0,10.0,4.0,40.0,6.0,60.0,789,3200.0,1822.0,35.0,13.0,18.0,10.0,1007,912.0,67.0,62.6,73.0,5.0,4.0,26.0,2.0,2.0,50.0,17.0,33.0,1.39,0.61,42.2,22.4,19.7,0.82,0.0,18,11.0,8.0,0,0,0,76,7,13.0,35.0,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,50.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,40.01603628887352,-9.983963711126483,9.983963711126478,Highly Undervalued
Federico Gatti,1998.0,981.0,it ITA,DF,Juventus,it Serie A,26.0,30,26,2195,24.4,1,0,1,1,0,0,2,0,2.5,2.5,0.5,2.9,24,73,6,0.04,0.12,25,9,36.0,1.03,0.37,0.04,0.11,14.4,0,0.1,-1.5,-1.5,1387,1460,95.0,25073,7810,0.3,-0.5,6.0,58.0,3.0,0.0,1419.0,39.0,25.0,0.0,1.0,1,4.0,0.0,0.0,0.0,0.0,2.0,6,26,1.07,17.0,0.0,1.0,5.0,1.0,2.0,2,0.08,28,23,18.0,8.0,2.0,24.0,58.3,10.0,27.0,18.0,9.0,18,46,76,2,1687,170.0,788.0,851.0,63.0,27.0,1687.0,13.0,7.0,53.8,5.0,38.5,1165,7650.0,4081.0,14.0,1.0,12.0,8.0,1290,1214.0,73.0,64.2,83.0,18.0,4.0,10.0,3.0,1.83,35.0,19.0,16.0,0.66,0.14,33.7,22.8,10.9,0.45,0.0,20,19.0,1.0,1,0,0,110,37,26.0,58.7,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,24.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,24.3205591859978,0.3205591859977978,-0.3205591859978014,Fairly Rated
Federico Ravaglia,1999.0,2185.0,it ITA,GK,Bologna,it Serie A,24.0,12,11,1056,11.7,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,371,473,78.4,9250,6098,0.0,0.0,1.0,14.0,0.0,0.0,399.0,74.0,27.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,0.34,3.0,1.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,49.76326745164003,0.0,0.0,0.0,0.0,0,0,9,0,488,336.0,480.0,8.0,0.0,0.0,488.0,2.0,2.0,100.0,0.0,0.0,332,1759.0,960.0,0.0,0.0,0.0,0.0,311,2696.0,88.0,30.9,90.0,11.0,1.0,66.0,26.0,1.5,13.0,14.0,-1.0,-0.09,-0.5,10.9,8.9,2.0,0.17,0.0,0,4.0,0.0,0,0,0,16,4,0.0,100.0,14.0,1.19,24.0,10.0,45.8,5.0,2.0,4.0,4.0,36.4,1.0,1.0,0.0,0.0,0.0,2.0,0.0,11.7,0.46,-2.3,-0.2,48.0,138.0,34.8,426.0,45.0,27.5,30.8,97.0,11.0,11.3,9.0,0.77,12.9,1.5,GK,Goalkeeper,2,Developing (22-24),1.3390469607992679,Developing,2.4405623773203344,0.9405623773203344,-0.9405623773203344,Fairly Rated
Federico Valverde,1998.0,2667.0,uy URU,"MF,DF",Real Madrid,es La Liga,26.0,36,34,3032,33.7,6,4,10,6,0,0,4,0,2.7,2.7,3.1,5.8,66,226,76,0.3,0.17,57,22,38.6,1.69,0.65,0.11,0.27,26.8,5,0.05,3.3,3.3,2010,2237,89.9,34974,10229,3.2,0.9,39.0,232.0,31.0,2.0,2145.0,81.0,37.0,3.0,50.0,26,38.0,3.0,3.0,0.0,0.0,11.0,23,87,2.58,81.0,1.0,1.0,4.0,0.0,0.0,13,0.39,50,30,22.0,23.0,5.0,43.0,67.4,14.0,38.0,8.0,30.0,55,105,52,1,2543,98.0,528.0,1461.0,572.0,43.0,2543.0,28.0,16.0,57.1,10.0,35.7,1525,8009.0,4084.0,57.0,5.0,35.0,1.0,1905,3283.0,84.0,88.7,88.0,28.0,2.0,21.0,1.0,2.25,70.0,31.0,39.0,1.16,0.93,68.1,35.3,32.7,0.97,0.0,12,15.0,1.0,0,0,0,174,27,15.0,64.3,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,130.0,MF,Midfielder,3,Prime (25-29),1.0859280183645197,Prime,91.57752195160536,-38.42247804839464,38.42247804839464,Highly Undervalued
Felix Agu,1999.0,45.0,ng NGA,DF,Werder Bremen,de Bundesliga,24.0,22,21,1751,19.5,3,0,3,3,0,0,1,0,1.4,1.4,1.8,3.2,33,43,105,0.15,0.17,9,4,44.4,0.46,0.21,0.33,0.75,13.3,0,0.15,1.6,1.6,655,822,79.7,10350,3456,2.5,-1.8,20.0,36.0,22.0,12.0,667.0,153.0,6.0,0.0,3.0,49,147.0,0.0,0.0,0.0,0.0,2.0,26,35,1.8,30.0,1.0,2.0,0.0,2.0,0.0,1,0.05,30,14,12.0,14.0,4.0,23.0,52.2,11.0,27.0,9.0,18.0,21,51,48,0,1045,48.0,315.0,465.0,270.0,37.0,1045.0,35.0,9.0,25.7,19.0,54.3,545,2589.0,1278.0,12.0,8.0,33.0,12.0,605,56.0,80.0,57.2,82.0,9.0,1.0,30.0,2.0,1.64,30.0,31.0,-1.0,-0.05,0.09,29.0,24.8,4.2,0.22,0.0,11,43.0,4.0,0,0,1,67,21,30.0,41.2,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,8.0,DF,Defender,0,Developing (22-24),1.3390469607992679,Developing,8.879572915008236,0.8795729150082359,-0.8795729150082359,Fairly Rated
Felix Nmecha,2000.0,1911.0,de GER,MF,Dortmund,de Bundesliga,23.0,26,19,1509,16.8,4,1,5,4,0,0,3,0,1.3,1.3,1.1,2.4,21,85,27,0.3,0.15,18,6,33.3,1.07,0.36,0.22,0.67,20.5,0,0.07,2.7,2.7,794,903,87.9,14123,3259,1.1,-0.1,14.0,91.0,12.0,0.0,889.0,12.0,12.0,4.0,9.0,6,0.0,0.0,0.0,0.0,0.0,2.0,12,32,1.91,25.0,0.0,3.0,2.0,2.0,0.0,6,0.36,34,22,6.0,19.0,9.0,22.0,54.5,10.0,20.0,5.0,15.0,23,57,30,1,1083,54.0,217.0,651.0,228.0,19.0,1083.0,26.0,17.0,65.4,4.0,15.4,632,3273.0,1437.0,21.0,4.0,19.0,14.0,782,2358.0,58.0,49.3,73.0,9.0,7.0,19.0,0.0,1.73,41.0,28.0,13.0,0.78,0.37,28.7,22.7,6.1,0.36,0.0,22,26.0,0.0,1,1,0,85,23,20.0,53.5,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,28.0,MF,Midfielder,3,Developing (22-24),1.3390469607992679,Developing,24.662902940717807,-3.3370970592821934,3.3370970592821934,Slightly Undervalued
Felix Passlack,1998.0,2047.0,de GER,"DF,MF",Bochum,de Bundesliga,26.0,31,30,2334,25.9,1,6,7,1,0,0,4,0,1.3,1.3,3.9,5.2,43,65,118,0.27,0.2,26,6,23.1,1.0,0.23,0.04,0.17,19.7,1,0.05,-0.3,-0.3,660,997,66.2,11947,3957,3.7,2.1,25.0,58.0,27.0,11.0,836.0,158.0,12.0,3.0,2.0,113,133.0,13.0,13.0,0.0,0.0,3.0,63,48,1.85,38.0,5.0,0.0,3.0,2.0,0.0,7,0.27,53,23,32.0,13.0,8.0,55.0,54.5,25.0,42.0,11.0,31.0,18,71,63,1,1290,78.0,341.0,530.0,428.0,48.0,1290.0,31.0,12.0,38.7,17.0,54.8,588,2916.0,1278.0,32.0,12.0,24.0,12.0,658,2525.0,75.0,76.3,77.0,14.0,1.0,10.0,0.0,0.68,21.0,51.0,-30.0,-1.16,-0.66,27.6,45.1,-17.5,-0.67,0.0,29,21.0,2.0,0,2,0,114,10,22.0,31.3,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,2.0,DF,Defender,0,Prime (25-29),1.0859280183645197,Prime,2.489976014406284,0.4899760144062837,-0.48997601440628413,Fairly Rated
Fellipe Jack,2006.0,1233.0,br BRA,DF,Como,it Serie A,18.0,7,1,171,1.9,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,2,8,1,0.0,0.03,0,0,29.958839406207826,0.0,0.0,0.0804408457040036,0.2717892800840777,17.289428699955014,0,0.09421727395411605,0.0,0.0,77,98,78.6,1441,479,0.0,-0.1,1.0,6.0,1.0,0.0,88.0,10.0,4.0,0.0,1.0,0,5.0,0.0,0.0,0.0,0.0,0.0,8,2,1.05,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0,9,4,8.0,1.0,0.0,5.0,60.0,2.0,2.0,2.0,0.0,4,13,5,0,127,10.0,74.0,48.0,5.0,1.0,127.0,1.0,0.0,0.0,1.0,100.0,62,281.0,188.0,1.0,0.0,5.0,0.0,71,1525.0,24.0,5.0,45.0,0.0,6.0,21.0,23.0,1.0,3.0,3.0,0.0,0.0,0.08,2.5,2.8,-0.3,-0.14,0.0,5,1.0,0.0,0,0,0,4,4,3.0,57.1,23.576923076923077,1.4918028846153844,71.01201923076923,47.68990384615385,67.9009900990099,6.247596153846154,4.177884615384615,6.242788461538462,4.1875,25.41407035175879,2.4399038461538463,1.9254807692307692,0.44711538461538464,0.0673076923076923,0.35336538461538464,2.5985576923076925,0.7067307692307693,23.022115384615386,0.30653465346534653,0.14711538461538465,-0.03550480769230769,76.03365384615384,219.24519230769232,34.81359223300971,496.1610576923077,70.07451923076923,34.209374999999994,33.07019230769231,228.68269230769232,14.502403846153847,6.157729468599033,18.959134615384617,1.1724999999999999,13.921323529411763,1.4,DF,Defender,0,Prospect (<=21),0.9841782348311271,Young,,,,
